College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Group
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,GNTA,13467,81.14%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,GNTB,17799,78.69%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,GNTC,11897,82.11%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,GNTD,11314,82.46%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,GOBC,12135,81.94%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,GSEBC,22496,76.23%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,LOPEN,10261,83.14%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,LSC,21419,76.75%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,LOBC,11059,82.63%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518224510,Computer Engineering,Stage-I,EWS,26635,74.17%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518226310,Artificial Intelligence (AI) and Data Science,Stage-I,GOPEN,12221,81.89%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518226310,Artificial Intelligence (AI) and Data Science,Stage-I,GOBC,15269,80.11%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518226310,Artificial Intelligence (AI) and Data Science,Stage-I,LOPEN,1064,92.11%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518226310,Artificial Intelligence (AI) and Data Science,Stage-I,LSC,22045,76.44%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518226310,Artificial Intelligence (AI) and Data Science,Stage-I,LSEBC,33371,70.94%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,GOPEN,24518,75.22%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,GSC,39253,67.89%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,GST,45539,63.06%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,GNTD,44598,64.06%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,GOBC,25325,75.00%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,LOPEN,35150,70.06%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,LST,39364,67.83%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-I,LOBC,36591,69.35%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518229310,Electrical Engineering,Stage-II,LNTC,31879,71.67%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,GOPEN,20733,77.11%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,GSC,47081,60.81%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,GST,23849,75.56%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,GOBC,23548,75.71%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,GSEBC,42726,65.65%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,LOPEN,20334,77.31%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,LSC,44850,63.81%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,LOBC,21634,76.63%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-I,EWS,34384,70.44%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-II,LNTA,47040,60.88%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518237210,Electronics and Telecommunication Engg,Stage-II,LNTC,38608,68.24%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,GOPEN,22791,76.10%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,GSC,41142,66.77%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,GST,36389,69.44%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,GNTA,26991,74.00%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,GNTB,33211,71.03%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,GNTC,48821,54.39%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,GOBC,33714,70.78%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,LOPEN,37741,68.71%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-I,EWS,34075,70.59%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-II,LSC,44052,64.56%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-II,LST,41053,66.82%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-II,LNTB,38867,68.10%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-II,LNTD,32379,71.44%,Eng
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik (Un-Aided)",Un-Aided,518261210,Mechanical Engineering,Stage-II,LOBC,34633,70.31%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518419110,Civil Engineering,Stage-I,GOPEN,47806,59.21%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518424510,Computer Engineering,Stage-I,GOPEN,18718,78.17%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518424510,Computer Engineering,Stage-I,LOPEN,17812,78.69%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518429310,Electrical Engineering,Stage-I,GOPEN,37726,68.72%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518429310,Electrical Engineering,Stage-I,LOPEN,37567,68.80%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518437210,Electronics and Telecommunication Engg,Stage-I,GOPEN,29195,72.97%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518437210,Electronics and Telecommunication Engg,Stage-I,LOPEN,27105,73.94%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518461210,Mechanical Engineering,Stage-I,GOPEN,39796,67.59%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518461210,Mechanical Engineering,Stage-I,LOPEN,43411,65.13%,Eng
5184,"Amruta Vaishnavi Education & Welfare Trusts Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar (Un-Aided Religious Minority - Christian)",Un-Aided Religious Minority - Christian,518461210,Mechanical Engineering,Stage-II,LOPEN,42863,65.54%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524425710,Computer Science and Design,Stage-I,GOPEN,6152,86.06%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524425710,Computer Science and Design,Stage-I,GOBC,6344,85.94%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524425710,Computer Science and Design,Stage-I,LOPEN,6554,85.76%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524425710,Computer Science and Design,Stage-I,LSC,10157,83.20%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524425710,Computer Science and Design,Stage-I,LSEBC,21262,76.82%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524425710,Computer Science and Design,Stage-I,EWS,23257,75.86%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524491610,Automation and Robotics,Stage-I,GOPEN,14799,80.37%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524491610,Automation and Robotics,Stage-I,LOPEN,11572,82.29%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524491610,Automation and Robotics,Stage-I,LSC,30260,72.46%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524491610,Automation and Robotics,Stage-I,LOBC,14028,80.81%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524491610,Automation and Robotics,Stage-I,EWS,35387,69.94%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524492210,Civil and Environmental Engineering,Stage-I,GOPEN,35160,70.05%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524492210,Civil and Environmental Engineering,Stage-I,GSC,36235,69.53%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524492210,Civil and Environmental Engineering,Stage-I,GNTD,35477,69.89%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524492210,Civil and Environmental Engineering,Stage-I,GOBC,48794,54.58%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524492210,Civil and Environmental Engineering,Stage-I,LOPEN,42479,65.84%,Eng
5244,"METs Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik (Un-Aided)",Un-Aided,524492210,Civil and Environmental Engineering,Stage-II,LOPEN,48636,55.79%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530319110,Civil Engineering,Stage-I,GOPEN,45166,63.47%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530319110,Civil Engineering,Stage-I,LOPEN,47467,60.05%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530319110,Civil Engineering,Stage-II,LOPEN,48963,52.36%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,GOPEN,14295,80.65%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,GSC,32409,71.43%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,GNTB,21229,76.86%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,GNTD,31447,71.89%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,GOBC,17120,79.09%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,GSEBC,19461,77.77%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,LOPEN,8600,84.23%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,LSC,14957,80.29%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,LNTC,13466,81.14%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,LOBC,12305,81.83%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530324510,Computer Engineering,Stage-I,EWS,20088,77.43%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,GOPEN,35362,69.95%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,GSC,44059,64.56%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,GNTB,36822,69.22%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,GNTC,44875,63.78%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,GOBC,42532,65.80%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,GSEBC,42367,65.94%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,LOPEN,34811,70.22%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-I,EWS,47263,60.44%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-II,LOPEN,37722,68.72%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530329310,Electrical Engineering,Stage-II,LOBC,45842,62.67%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-I,GOPEN,31506,71.85%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-I,GSC,40134,67.38%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-I,GNTB,36010,69.64%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-I,GNTC,37839,68.67%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-I,GOBC,42472,65.85%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-I,LOPEN,33600,70.82%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-I,EWS,34651,70.31%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530361210,Mechanical Engineering,Stage-II,LOPEN,31739,71.74%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530384410,Electronics and Computer Engineering,Stage-I,GOPEN,18192,78.46%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530384410,Electronics and Computer Engineering,Stage-I,GSC,26733,74.12%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530384410,Electronics and Computer Engineering,Stage-I,GOBC,25361,75.00%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530384410,Electronics and Computer Engineering,Stage-I,LOPEN,21584,76.67%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530384410,Electronics and Computer Engineering,Stage-I,LOBC,26538,74.23%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530384410,Electronics and Computer Engineering,Stage-I,EWS,35529,69.88%,Eng
5303,"Hon. Shri. Babanrao Pachpute Vichardhara Trust, Group of Institutions (Integrated Campus)-Parikrama, Kashti Shrigondha, (Un-Aided)",Un-Aided,530384410,Electronics and Computer Engineering,Stage-II,LNTC,30960,72.11%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532219110,Civil Engineering,Stage-I,GOPEN,48955,52.61%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532219110,Civil Engineering,Stage-I,LOPEN,44865,63.79%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532219110,Civil Engineering,Stage-I,MI,44975,63.68%,Eng
5322,"Jamia Institute Of Engineering And Management Studies, Akkalkuwa (Un-Aided Religious Minority - Muslim)",Un-Aided Religious Minority - Muslim,532229310,Electrical Engineering,Stage-I,GOPEN,44779,63.89%,Eng
